y,word,pos,length,freq,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
22.51820065865759,crayon,toys,6,110.0,33.504513,0.091023,31.357789,33.757963,35.779428,4.421639,53.846106,15.358167,15.859647,14.175084,1.290790,0.359205,0.817216,1.363896,1.702817,0.885601,9.056688,5.150683,4.380728,3.120893,0.751561,0.527485,25.480079,0.224128,-8.081783,-1.031842,7.506631,-2.045791,-6.189238,-1.579516,0.035683,1.089043,1.057788,0.652495,6.246989,0.821064,-1.547689,39.327324,9.827130,0.136653,584.639827,0.240944,1229.402753,0.148767,-55.553997,-1.510181,1579.188436,0.118281,999.148051,0.336969,-52.845563,-1.333699,2494.609200,0.098348,967.358639,0.324609,-54.579673,-1.162986,-9.495048,-0.587554,17.309772,0.329285,0.010212,1.244578,-0.021199,-0.559105,0.827690,0.427046,26.011873,0.176626,-10.028347,-0.813957,8.237870,1.204242,-8.259521,-0.616481,-4.744800,14.508410,-0.008361,-0.006067,0.418550,4.650850,3.179256,0.319045,0.025903,0.050909,0.006245,-19.802996
14.847567777919354,shoe,clothing,4,97.0,34.553109,0.093745,31.799469,34.843363,37.372886,5.573417,64.352131,14.401743,22.560538,12.604042,1.160249,0.297523,0.833925,1.175978,1.483446,0.649521,8.914631,4.349702,4.275214,3.115124,0.805886,0.566240,16.892713,1.109710,4.047452,1.104204,12.778734,0.068980,-15.816553,-0.706927,0.045994,0.859568,1.236642,0.605699,6.892719,0.426537,8.803435,0.277166,19.349179,1.207599,535.575044,0.248835,1102.718293,0.163605,-100.818684,-0.891536,1532.857567,0.119925,774.063348,0.337901,-92.651863,-0.785035,2497.998701,0.070322,809.950437,0.293576,-94.292707,-0.744567,-13.089740,-0.590004,20.764182,0.458391,0.039681,0.628477,-0.027069,-0.291607,0.912774,0.411642,22.055217,0.472223,1.330960,-1.506168,11.475374,1.415922,-16.759202,-0.455302,2.395204,1.974914,-0.006307,-0.012989,0.578436,4.858482,3.967214,0.204639,0.025503,0.087474,0.008208,-19.493540
24.810588293785095,bedroom,furniture_rooms,7,44.0,31.910653,0.106915,29.578455,31.454301,34.946879,5.368423,65.041358,20.113446,39.509223,15.806203,1.079571,0.405961,0.693965,1.000419,1.449515,0.755550,12.485541,6.178237,6.508145,5.424823,0.753460,0.567882,26.972414,0.205122,0.368974,-17.430605,9.893931,0.592312,-6.294217,6.674624,0.042528,0.965926,1.400536,0.682957,5.794639,-0.333657,5.239831,2.628660,19.590526,0.344755,512.524005,0.296857,1228.581316,0.159580,-52.204540,-0.984801,1501.093318,0.115415,949.504850,0.290544,-56.690827,-0.994346,2434.829205,0.092969,898.996480,0.379414,-59.723070,-0.820473,-13.725671,-0.305669,21.686915,0.262163,0.016307,1.644768,-0.026420,-0.341299,0.831739,0.476336,26.793160,0.211273,-1.630517,11.759647,9.524003,0.329769,-8.835361,-0.087237,-10.053205,16.664199,-0.014159,-0.012720,0.454493,5.290405,4.019089,0.238409,0.025487,0.041525,0.016351,-20.354801
30.074253887289018,fine,descriptive_words,4,145.0,31.057180,0.103644,28.408729,31.573003,33.634540,5.225811,61.332695,14.709845,40.958416,24.501947,1.234115,0.381192,0.765078,1.280874,1.649751,0.884673,10.974030,5.383511,3.053157,2.572452,0.856269,0.583049,24.364948,0.351274,-2.118699,-39.040967,3.413999,-0.294125,-5.325389,0.237332,0.042985,0.833532,1.249669,0.625258,5.234230,1.830929,0.311669,-8.647957,15.601936,-0.039822,593.675403,0.235565,1229.150717,0.130312,-71.302700,-1.193766,1508.749166,0.116204,1034.893674,0.235994,-69.727112,-1.034707,2503.053497,0.090793,891.476459,0.315022,-75.994845,-0.827545,-10.571651,-0.611526,22.403017,0.224337,0.000064,0.489552,-0.014631,-0.526919,0.957310,0.440890,25.684680,0.231538,-4.340880,1.981476,-0.037053,0.431859,-7.018677,-1.002897,-7.308162,14.540550,-0.020275,-0.009942,0.442764,4.974621,4.180604,0.187169,0.015040,0.061019,0.012608,-20.053672
25.136298595755633,find,action_words,4,900.0,33.912414,0.059019,32.480233,34.233173,35.473444,2.993211,53.745043,3.908857,12.921232,4.227868,1.314193,0.381611,0.806953,1.336489,1.813655,1.006702,12.749833,3.687056,1.735805,1.920840,0.821634,0.551483,25.734818,0.320593,-4.191853,-0.497359,4.069776,3.181029,-8.185626,0.812362,0.039002,0.863726,1.269333,0.666046,6.612023,0.785608,1.112091,0.890646,16.552391,1.191941,607.819613,0.231075,1250.844381,0.131890,-57.532606,-1.748960,1555.485583,0.113138,1040.287216,0.229768,-57.574010,-1.056297,2534.335384,0.090056,896.675706,0.291688,-63.114946,-0.504984,-9.800044,-0.924569,20.283799,0.270503,0.017517,-0.548689,-0.017760,-0.258275,0.938070,0.422580,26.809854,0.244238,-8.514035,1.238165,1.225831,21.071741,-9.791634,-2.312623,-6.563235,13.300520,-0.008537,-0.009194,0.342404,4.653954,5.435604,0.163554,0.009929,0.039635,0.002932,-19.274023
25.08814204782154,popsicle,food_drink,8,16.0,32.387915,0.207503,27.416624,33.894950,37.905811,10.489188,524.169225,205.191893,178.574196,122.039939,0.960736,0.566998,0.475926,0.783393,1.455387,0.979462,12.967049,5.263430,10.333412,4.741857,0.799479,0.769784,22.814168,0.502956,0.600684,-0.713872,-9.850344,-1.837550,-9.333322,-0.559699,0.057851,1.063815,1.690024,0.599154,3.253636,-2.034988,-0.768782,-3.878347,18.202519,0.691204,550.153081,0.280782,1229.111250,0.171688,-101.977306,-0.923073,1443.824500,0.130375,1134.036875,0.269788,-94.443401,-0.978382,2532.203625,0.088620,959.892488,0.384716,-102.809245,-0.785446,-7.711441,-1.098866,24.771143,0.309568,0.008753,0.893062,-0.009818,-1.291821,1.059416,0.601698,25.783366,0.368820,-4.707202,-24.140951,-12.061140,-0.656432,-12.023907,-1.084261,-8.546419,21.200860,-0.012260,-0.013202,0.576267,5.849752,5.141893,0.105879,0.057554,0.074792,0.038917,-20.698265
22.8793761461032,toast,food_drink,5,125.0,33.674648,0.091832,31.080232,33.716589,36.317595,5.237362,76.173504,8.352196,39.346106,12.621151,0.888192,0.442532,0.551419,0.782467,1.255043,0.703624,10.613942,4.442695,4.664898,2.756108,0.582688,0.744148,17.794407,0.944912,5.163320,0.838503,1.207616,-3.180587,-11.816312,-0.669851,0.058257,0.816508,1.239836,0.561434,5.507784,1.077072,5.754223,-0.601758,24.370063,0.714300,512.926090,0.280881,1222.642001,0.138676,-114.011277,-0.865151,1421.680712,0.122165,958.695948,0.213277,-103.269193,-0.779730,2494.198232,0.071373,791.397852,0.345280,-108.547610,-0.668171,-12.783383,-0.366197,24.652173,0.274692,0.030551,-1.512092,-0.021698,-0.488557,0.840092,0.424137,26.912488,0.311848,0.461025,-0.914619,-2.891728,0.195462,-18.262382,-0.958078,-5.668158,11.477581,0.001167,-0.013853,0.345748,5.116927,3.713223,0.153123,0.015580,0.112854,0.038487,-22.492982
28.40041519401638,slow,descriptive_words,4,52.0,33.131188,0.096120,30.477823,33.442973,35.934157,5.456335,82.370836,19.956528,20.765623,8.380026,1.154000,0.384286,0.725948,1.151549,1.583929,0.857981,6.584856,3.259763,3.134426,2.437733,0.766062,0.573645,25.694643,0.439230,0.122807,-0.880117,-7.915115,6.201311,-17.450099,-0.874881,0.037204,1.062753,1.101173,0.611160,6.653749,0.275943,2.896574,-9.784221,24.116281,-0.189418,509.901452,0.254149,1243.688673,0.133935,-76.898240,-1.463120,1364.807788,0.122891,975.683119,0.185549,-68.406126,-2.073985,2463.457096,0.081806,823.807396,0.389284,-78.904668,-0.784409,-11.993881,-0.403717,26.424074,0.195211,0.033810,0.013021,-0.018865,-1.018694,0.884384,0.410266,28.287864,0.218603,-1.784538,56.858744,-9.028739,-1.082614,-19.780704,-1.567827,-6.047255,12.899862,-0.003967,-0.012206,0.347352,3.659108,3.075572,0.298686,0.046406,0.076058,0.013289,-19.817669
27.223136758712986,underpants,clothing,10,32.0,33.890498,0.165440,29.320881,34.595072,38.741003,9.420121,208.621480,63.468323,83.205250,36.089936,1.171920,0.471092,0.627015,1.125574,1.684576,1.057560,12.552619,6.388637,12.015697,4.951947,0.933422,0.621934,22.975659,0.523820,1.452270,-12.002107,5.214870,1.093382,-9.348584,-1.393194,0.058099,1.073412,1.452931,0.732956,5.476843,0.515871,4.246699,-0.246269,20.030156,-0.153847,644.348347,0.271666,1270.523625,0.153824,-79.670444,-1.279356,1687.765063,0.140154,986.720284,0.393146,-80.855601,-0.978356,2688.898281,0.114955,903.097631,0.411357,-83.971497,-0.883395,-14.682366,-0.393510,23.669780,0.308686,0.023799,7.416663,-0.029903,-0.394771,1.092995,0.459582,28.319665,0.245696,-2.098551,0.507668,5.292675,1.991508,-15.098871,-0.738739,-11.240265,19.227904,-0.010867,-0.020136,0.682122,5.158211,3.804231,0.197714,0.056308,0.094740,0.037683,-18.582292
27.6412455957679,jar,household,3,38.0,29.331348,0.094484,26.914153,29.304429,32.169917,5.255764,88.927720,17.625394,17.415388,16.006088,1.253011,0.347926,0.837293,1.297131,1.652070,0.814777,9.869273,4.519568,4.255418,2.908908,0.834422,0.552303,28.462877,0.434720,-8.526050,-1.211376,-3.907280,-2.179510,-3.557757,-0.725099,0.049366,0.805533,1.450662,0.539647,3.370585,0.611852,1.501567,0.078570,13.700728,0.418828,449.111147,0.192218,1124.315592,0.138176,-78.743558,-1.265459,1316.012789,0.091053,929.453297,0.230858,-76.180460,-1.165908,2151.369000,0.074964,827.181000,0.179510,-81.694527,-0.943575,-6.651610,-1.802393,19.014092,0.291616,0.022257,-3.000343,-0.017150,-0.666697,0.948232,0.387473,28.435116,0.286932,-10.541920,-0.835349,-4.973183,-0.718972,-4.631488,-0.918323,-5.835741,14.075411,-0.009109,-0.010731,0.599677,5.621015,4.255169,0.178772,0.011338,0.056667,0.017980,-19.701979
19.439506237677865,outside,places,7,312.0,33.654100,0.123190,30.582130,34.036329,36.942864,6.360734,129.214049,24.009982,53.512846,33.588758,1.115991,0.460520,0.564397,1.124146,1.623331,1.058934,9.763622,4.842336,5.035922,4.250810,0.727487,0.629861,24.146425,0.426000,-3.955121,0.151488,-3.903649,-3.050876,-7.129325,-8.547469,0.044386,1.062665,1.252763,0.677446,5.103264,0.541135,1.260446,0.510017,17.676998,0.422245,618.831748,0.237956,1296.982439,0.150410,-80.186825,-1.267536,1577.780343,0.113009,1110.216620,0.262460,-78.799154,-1.154150,2574.545949,0.096118,973.053775,0.368757,-84.709096,-0.940731,-10.505864,-0.499768,22.959783,0.230937,0.015099,-8.572004,-0.019551,0.703253,0.880042,0.467794,27.894952,0.245253,-8.888325,-2.124677,-6.764668,-2.519488,-9.907865,0.012029,-9.480448,18.425552,-0.013753,-0.015407,0.484242,3.661521,4.413446,0.171669,0.063941,0.115294,0.020260,-21.062731
